source_url	parsed_url
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/womenswork-fail.html
https://www.nytimes.com/guides/	http://nytmediakit.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/video/arts
https://www.nytimes.com/guides/	https://www.nytimes.com/section/theater
https://www.nytimes.com/guides/	https://www.nytimes.com/marketing/tools-and-services/
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us
https://www.nytimes.com/guides/	https://www.nytimes.com/content/help/rights/privacy/policy/privacy-policy.html#pp
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/05/15/smarter-living/serene-home.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/how-to-reduce-your-carbon-footprint.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/obituaries
https://www.nytimes.com/guides/	https://www.nytimes.com/crosswords
https://www.nytimes.com/guides/	https://www.nytimes.com/ref/membercenter/help/infoservdirectory.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/opinion/editorials
https://www.nytimes.com/guides/	https://www.nytimes.com/section/arts/television
https://www.nytimes.com/guides/	https://www.nytimes.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/section/t-magazine
https://www.nytimes.com/guides/	https://www.nytimes.com/section/arts/dance
https://www.nytimes.com/guides/	https://www.nytimes.com/spotlight/guides
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/realestate/real-estate-decorating-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/arts
https://www.nytimes.com/guides/	https://lens.blogs.nytimes.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/section/fashion/weddings
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/travel/guide-commute.html
https://www.nytimes.com/guides/	https://store.nytimes.com/?action=click&contentCollection=NYT%20Store&contentPlacement=2&module=SectionsNav&pgtype=Homepage&region=TopBar&t=qry542&utm_campaign=NYT-HP&utm_content=hp_browsetree&utm_medium=HPB&utm_source=nytimes&version=BrowseTree
https://www.nytimes.com/guides/	https://www.nytimes.com/section/politics
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/womenswork-harrassment.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#latest-panel
https://www.nytimes.com/guides/	https://www.nytimes.com/section/magazine
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/womenswork-negotiate.html
https://www.nytimes.com/guides/	https://www.nytimes.com/pages/opinion/index.html
https://www.nytimes.com/guides/	http://www.nytimes.com/content/help/site/ie9-support.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/fashion
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/travel/guide-healthytravel.html
https://www.nytimes.com/guides/	https://www.nytimes.com/times-journeys/?utm_source=nytimes&utm_medium=HPLink&utm_content=hp_browsetree&utm_campaign=NYT-HP
https://www.nytimes.com/guides/	https://www.nytimes.com/section/education
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/smarter-living/guide-sugar.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/05/13/smarter-living/immune-copysystem.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/health
https://www.nytimes.com/guides/	https://www.nytimes.com/hdleftnav
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#site-index-navigation
https://www.nytimes.com/guides/	https://www.nytimes.com/section/business
https://www.nytimes.com/guides/	https://www.nytimes.com/section/jobs
https://www.nytimes.com/guides/	http://www.nytco.com
https://www.nytimes.com/guides/	http://spiderbites.nytimes.com
https://www.nytimes.com/guides/	https://www.nytimes.com/pages/dining/index.html
https://www.nytimes.com/guides/	https://www.nytimes.com/video/opinion
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/womenswork-impostor.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/arts/design
https://www.nytimes.com/guides/	https://www.nytimes.com/section/opinion/contributors
https://www.nytimes.com/guides/	https://www.nytimes.com/section/nyregion
https://www.nytimes.com/guides/	https://g1.nyt.com/assets/collection/20190328-203859/css/collection/spotlight/styles.css
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/womenswork-misfit.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/how-to-make-the-world-a-better-place.html
https://www.nytimes.com/guides/	https://static.nytimes.com/images/icons/ios-default-homescreen-57x57.png
https://www.nytimes.com/guides/	https://www.nytimes.com/giftleftnav
https://www.nytimes.com/guides/	https://www.nytimes.com/video
https://www.nytimes.com/guides/	http://eedition.nytimes.com/cgi-bin/signup.cgi?cc=37FYY
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/well/how-to-use-yoga-to-relax.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/movies
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/travel/guide-healthy-traveling.html
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014792127-Copyright-notice
https://www.nytimes.com/guides/	https://www.nytimes.com/digitalleftnav
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2016/well/move/well-runningforwomen-guide-interactive.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/reader-center
https://www.nytimes.com/guides/	https://www.nytimes.com/section/technology
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/how-to-be-more-empathetic.html
https://www.nytimes.com/guides/	https://www.nytimes.com/privacy
https://www.nytimes.com/guides/	https://www.nytimes.com/events/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/How-to-Stand-Up-for-Yourself.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/world
https://www.nytimes.com/guides/	mailto:accessibility@nytimes.com
https://www.nytimes.com/guides/	https://www.nytimes.com/section/automobiles
https://www.nytimes.com/guides/	https://www.nytimes.com/marketing/newsletters
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014893968-Terms-of-sale
https://www.nytimes.com/guides/	https://www.nytimes.com/ref/classifieds/
https://www.nytimes.com/guides/	https://www.nytimes.com/section/us
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/how-to-speak-in-public.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/multimedia
https://www.nytimes.com/guides/	https://static.nytimes.com/images/icons/ios-iphone-114x144.png
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/well/sl-user-guide-to-knees.html
https://www.nytimes.com/guides/	https://www.nytimes.com/seeallnav
https://www.nytimes.com/guides/	http://www.nytco.com/careers
https://www.nytimes.com/guides/	https://static.nytimes.com/images/icons/ios-ipad-144x144.png
https://www.nytimes.com/guides/	https://typeface.nyt.com/css/zam5nzz.css
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#search-panel
https://www.nytimes.com/guides/	https://www.nytimes.com/services/mobile/index.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/corrections
https://www.nytimes.com/guides/	https://www.nytimes.com/corporateleftnav
https://www.nytimes.com/guides/	https://www.nytimes.com/subscriptions/Multiproduct/lp3004.html?campaignId=4XUYF
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service
https://www.nytimes.com/guides/	https://www.nytimes.com/section/opinion/columnists
https://www.nytimes.com/guides/	https://www.nytimes.com/section/arts/music
https://www.nytimes.com/guides/	https://www.nytimes.com/membercenter
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/well/guide-mindfulwork.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#collection-guides
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/womenswork-motherhood.html
https://www.nytimes.com/guides/	https://www.nytimes.com
https://www.nytimes.com/guides/	https://www.nytimes.com/pages/topics/index.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/How-to-Get-Strong.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/how-to-fall-in-love-with-art.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/womenswork-hustle.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/guides/a-guide-to-sleep-apnea.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/How-to-grow-your-career.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/how-to-tap-your-inner-reader.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/opinion/sunday
https://www.nytimes.com/guides/	https://www.nytimes.com/educationleftnav
https://www.nytimes.com/guides/	https://g1.nyt.com/assets/collection/20190328-203859/css/collection/spotlight/styles-ie.css
https://www.nytimes.com/guides/	https://www.nytimes.com/section/realestate
https://www.nytimes.com/guides/	https://www.nytimes.com/section/books
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115015385887-Contact-us
https://www.nytimes.com/guides/	https://www.nytimes.com/subscriptions/Multiproduct/lp5558.html?campaignId=37WXW
https://www.nytimes.com/guides/	https://www.nytimes.com/pages/todayspaper/index.html
https://www.nytimes.com/guides/	https://www.nytimes.com/section/science
https://1.1.1.1/	https://1.1.1.1/favicon.ico
https://1.1.1.1/	https://1.1.1.1/#b
https://1.1.1.1/	https://www.dnsperf.com/#!dns-resolvers
https://1.1.1.1/	https://blog.cloudflare.com/1111-warp-better-vpn/
https://1.1.1.1/	https://itunes.apple.com/us/app/1-1-1-1-faster-internet/id1423538627
https://1.1.1.1/	https://twitter.com/intent/tweet?text=ISPs%20spy%20on%20your%20Internet%20traffic%20and%20sell%20the%20data.%20I%27m%20in%20line%20to%20get%201.1.1.1%20with%20Warp%2C%20a%20free%20app%20which%20will%20make%20the%20Internet%20on%20my%20phone%20faster%20and%20more%20private.%20You%20should%20get%20the%20app%20to%20reserve%20a%20place%20in%20line%3A%20https%3A//one.one.one.one
https://1.1.1.1/	https://1.1.1.1/#a
https://1.1.1.1/	https://1.1.1.1
https://1.1.1.1/	https://1.1.1.1/dns/
https://1.1.1.1/	https://1.1.1.1/media/manifest.json
https://1.1.1.1/	https://play.google.com/store/apps/details?id=com.cloudflare.onedotonedotonedotone
https://1.1.1.1/	https://1.1.1.1/site-16b0e6ebe25ac2eb281d.css
https://1.1.1.1/	https://www.cloudflare.com/careers/departments/
https://1.1.1.1/	https://cloudflare.com
